Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Delivery Lead Time
25678,High,0.03,8.04,9,920,Jessie Kelly,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Fellowes Twister Kit, Gray/Clear, 3/pkg",0.4,United States,West,California,Redlands,92374,12 April 2015,14 April 2015,160,9,77,90492,2
23479,Not Specified,0.03,31.74,13,945,Stephanie Sun Perry,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Wire Binding Strips,0.37,United States,West,California,Saratoga,95070,06 March 2015,06 March 2015,4,3,99,86567,0
1279,Critical,0.06,40.98,3,949,Ernest Oh,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",0.36,United States,West,California,Los Angeles,90049,02 January 2015,04 January 2015,19,3,125,9285,2
19279,Critical,0.06,40.98,3,950,Jane Shah,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",0.36,United States,Central,Minnesota,Prior Lake,55372,02 January 2015,04 January 2015,15,1,42,89083,2
20880,Not Specified,0.08,10.91,3,1014,Theresa Winters,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Heavy-Duty E-Z-D® Binders,0.38,United States,South,Arkansas,Bryant,72022,05 March 2015,06 March 2015,2,11,120,88388,1
23562,Critical,0.07,4.13,5,1020,Julie Porter,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"ACCOHIDE® 3-Ring Binder, Blue, 1""",0.38,United States,Central,Kansas,Pittsburg,66762,06 February 2015,07 February 2015,76,20,79,88634,1
18921,Critical,0.02,39.06,11,1023,Glen Newman,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Recycled Linen-Style Covers,0.37,United States,East,Pennsylvania,Wilkinsburg,15221,15 May 2015,15 May 2015,442,16,641,88633,0
18922,Critical,0.1,37.7,3,1023,Glen Newman,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Vinyl Sectional Post Binders,0.35,United States,East,Pennsylvania,Wilkinsburg,15221,15 May 2015,16 May 2015,455,18,660,88633,1
25979,Low,0.04,22.38,15,1062,Willie Robinson,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,United States,East,New York,Coram,11727,30 May 2015,07 June 2015,16,18,404,91355,8
19445,Critical,0.01,15.99,13,1065,Vicki Bond,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,United States,Central,Illinois,Burbank,60459,18 February 2015,20 February 2015,99,23,377,88899,2
25280,High,0.04,14.27,7,1086,Leon Peele,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",0.38,United States,East,New York,Dix Hills,11746,24 April 2015,25 April 2015,2,3,45,86123,1
20612,High,0.03,7.3,8,1123,Peggy Lanier,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Angle-D Binders with Locking Rings, Label Holders",0.38,United States,West,California,Roseville,95661,15 March 2015,18 March 2015,127,14,104,87015,3
4501,Low,0.04,8.6,6,1129,Pam Patton,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,East,Massachusetts,Boston,2118,16 February 2015,23 February 2015,64,37,312,32037,7
23860,Medium,0.06,6.37,5,1132,Michael Robbins,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",0.38,United States,Central,Texas,Euless,76039,10 February 2015,11 February 2015,48,6,38,88101,1
22501,Low,0.04,8.6,6,1132,Michael Robbins,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,Central,Texas,Euless,76039,16 February 2015,23 February 2015,64,9,76,88102,7
19553,Low,0.03,28.53,1,1191,John Morse,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',0.38,United States,East,Connecticut,New Britain,6050,28 June 2015,01 July 2015,59,3,89,87587,3
4131,High,0.05,52.4,16,1193,Louis Parrish,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Laser Imprintable Binding System Covers,0.39,United States,East,District of Columbia,Washington,20016,25 February 2015,27 February 2015,593,85,4557,29350,2
5468,Not Specified,0.03,5.98,1,1193,Louis Parrish,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery Hanging File Binders,0.39,United States,East,District of Columbia,Washington,20016,01 May 2015,03 May 2015,38,85,518,38852,2
1553,Low,0.03,28.53,1,1193,Louis Parrish,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',0.38,United States,East,District of Columbia,Washington,20016,28 June 2015,01 July 2015,40,11,326,11206,3
23468,Not Specified,0.03,5.98,1,1194,Sidney Brewer,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery Hanging File Binders,0.39,United States,South,Florida,Immokalee,34142,01 May 2015,03 May 2015,20,21,128,87586,2
22131,High,0.05,52.4,16,1200,Beth English,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Laser Imprintable Binding System Covers,0.39,United States,East,New Jersey,Elmwood Park,7407,25 February 2015,27 February 2015,777,21,1126,87585,2
22528,High,0.08,4.91,5,1212,Eileen Fletcher,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",0.38,United States,Central,Indiana,Gary,46404,15 January 2015,16 January 2015,100,12,59,88600,1
7810,Medium,0,7.1,6,1228,Hazel Jennings,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,United States,East,Pennsylvania,Philadelphia,19140,16 February 2015,17 February 2015,60,28,209,55874,1
5117,High,0.1,22.38,15,1246,Lois Hansen,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,United States,East,New York,New York City,10009,05 April 2015,06 April 2015,108,26,565,36452,1
23117,High,0.1,22.38,15,1247,Henry O'Connell,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,United States,Central,Texas,Leander,78641,05 April 2015,06 April 2015,108,7,152,91555,1
18413,High,0,3.89,7,1250,Kara Patton,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Binder Labels,0.37,United States,Central,Illinois,Carpentersville,60110,09 April 2015,09 April 2015,255,21,86,87877,0
23455,Medium,0.04,2.08,1,1254,Anne Bland,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Economy Binders,0.36,United States,Central,Texas,Channelview,77530,21 May 2015,23 May 2015,11,16,34,89982,2
20628,Critical,0.07,40.98,7,1279,Josephine Rao,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.37,United States,Central,Indiana,Hammond,46324,01 March 2015,02 March 2015,55,2,82,90114,1
2628,Critical,0.07,40.98,7,1280,Harold Albright,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.37,United States,West,Washington,Seattle,98119,01 March 2015,02 March 2015,55,8,328,19042,1
3167,Medium,0.04,5.34,3,1314,Keith Marsh,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,United States,West,California,Los Angeles,90058,30 March 2015,01 April 2015,3,45,241,22755,2
21166,Medium,0,4.91,6,1315,Adam Saunders Gray,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,United States,West,Colorado,Colorado Springs,80906,30 March 2015,31 March 2015,95,9,48,87602,1
21167,Medium,0.04,5.34,3,1316,Marion Lindsey,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,United States,West,Colorado,Commerce City,80022,30 March 2015,01 April 2015,3,11,59,87602,2
23011,Medium,0.05,12.97,1,1363,Earl Roy,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",0.35,United States,South,Florida,Casselberry,32707,04 February 2015,06 February 2015,5,2,26,89993,2
26034,Medium,0.09,4.55,1,1368,Patsy Harmon,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Presstex Flexible Ring Binders,0.35,United States,Central,Texas,Lufkin,75901,23 March 2015,25 March 2015,17,6,25,90514,2
5297,Not Specified,0,8.6,6,1402,Wesley Tate,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,Central,Illinois,Chicago,60653,15 January 2015,15 January 2015,43,48,448,37729,0
23297,Not Specified,0,8.6,6,1405,Crystal Floyd,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,Central,Michigan,Battle Creek,49017,15 January 2015,15 January 2015,33,12,112,86144,0
23620,Not Specified,0.05,8.04,9,1424,Robyn Zhou,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Fellowes Twister Kit, Gray/Clear, 3/pkg",0.4,United States,West,Colorado,Englewood,80112,20 June 2015,22 June 2015,164,15,121,89449,2
18105,High,0.05,12.95,5,1461,Norman Adams,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Binding covers,0.4,United States,Central,Indiana,Lafayette,47905,02 June 2015,04 June 2015,134,19,252,86397,2
22763,Not Specified,0.04,11.5,7,1485,Wayne Sutherland,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Covers for Plastic or Wire Binding Elements,0.4,United States,Central,Illinois,Downers Grove,60516,20 February 2015,23 February 2015,23,14,158,91236,3
20016,Medium,0.05,2.16,6,1499,Charlotte L Doyle,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,South,Florida,Coral Gables,33134,04 February 2015,05 February 2015,299,8,19,90731,1
23329,Critical,0.09,20.98,1,1511,Joseph Dawson,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Legal 4-Ring Binder,0.35,United States,Central,Indiana,Muncie,47302,22 June 2015,24 June 2015,199,14,289,90303,2
25011,Medium,0.02,5.53,7,1593,Ronald O'Neill,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Durable Poly Binders,0.39,United States,Central,Oklahoma,Bartlesville,74006,04 April 2015,06 April 2015,78,8,49,86668,2
18450,Medium,0.05,1.98,5,1606,Don Rogers,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Reinforcements for Hole-Punch Pages,0.4,United States,East,New York,Franklin Square,11010,07 January 2015,08 January 2015,14,1,4,87993,1
22921,Not Specified,0.01,15.16,15,1607,Kathleen Huang Hall,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",0.39,United States,East,New York,Freeport,11520,15 April 2015,15 April 2015,201,7,111,87994,0
22682,High,0.03,2.16,6,1609,Jerry Ennis,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,West,California,Sacramento,95823,11 May 2015,12 May 2015,91,7,17,87824,1
23750,High,0.06,15.01,8,1623,Patrick Adcock,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0.39,United States,Central,Indiana,Schererville,46375,24 May 2015,26 May 2015,2,22,333,87611,2
22007,Critical,0.03,223.98,15,1671,Mitchell Ross,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL200 Manual Binding Machine,0.38,United States,South,Virginia,Burke,22015,12 May 2015,13 May 2015,1,21,4882,86725,1
18275,Low,0.05,3.98,5,1699,Joseph Hurst,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,0.38,United States,East,Pennsylvania,Levittown,19057,25 March 2015,29 March 2015,153,12,49,87345,4
23822,Not Specified,0.01,14.28,3,1709,Dennis Bowen,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Premier Heavy-Duty Binder with Round Locking Rings,0.39,United States,East,Pennsylvania,Pottstown,19464,21 January 2015,22 January 2015,21,2,30,88782,1
25054,Not Specified,0,5.77,5,1765,Ralph Woods Scott,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Binding System Hidden Tab™ Executive Style Index Sets,0.35,United States,Central,Missouri,Creve Coeur,63141,04 May 2015,05 May 2015,4,8,52,89777,1
19826,Low,0.09,12.95,5,1775,Marlene Kirk,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Binding covers,0.4,United States,Central,Indiana,South Bend,46614,14 June 2015,21 June 2015,124,21,270,89944,7
21383,Low,0.05,7.1,6,1828,Stacey Lucas,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,United States,Central,Iowa,Cedar Falls,50613,06 January 2015,06 January 2015,101,14,101,86960,0
21385,Low,0.05,39.06,11,1829,Suzanne Cochran,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Recycled Linen-Style Covers,0.37,United States,Central,Iowa,Cedar Rapids,52402,06 January 2015,13 January 2015,251,9,364,86960,7
21386,Low,0.04,3.52,7,1829,Suzanne Cochran,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Self-Adhesive Ring Binder Labels,0.38,United States,Central,Iowa,Cedar Rapids,52402,06 January 2015,15 January 2015,58,4,16,86960,9
18141,Not Specified,0.07,40.98,3,1840,Clifford Webb,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",0.36,United States,East,Massachusetts,Townsend,1469,30 March 2015,01 April 2015,369,13,535,86599,2
20036,Critical,0.09,5.98,1,1860,Gina B Hess,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Hanging File Binders,0.39,United States,East,Massachusetts,Webster,1570,15 June 2015,17 June 2015,13,5,28,86846,2
23812,Not Specified,0.02,29.17,6,1910,Sean Stephenson,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Binding Machine Supplies,0.37,United States,South,Georgia,Peachtree City,30269,01 January 2015,02 January 2015,37,2,63,91371,1
21003,Low,0,24.92,13,1997,Harriet Bowman,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Therm-A-Bind Covers,0.39,United States,South,South Carolina,Hilton Head Island,29915,02 June 2015,02 June 2015,23,1,33,90335,0
24075,Medium,0.06,4.24,5,2004,James Dickinson Ball,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,United States,West,Montana,Bozeman,59715,17 April 2015,19 April 2015,79,10,45,91277,2
25381,Low,0.1,4.24,5,2066,Claudia Webb,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,United States,South,North Carolina,Indian Trail,28079,19 April 2015,23 April 2015,62,8,34,85835,4
18409,High,0.01,5.44,7,2141,Molly Webster,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Custom Binder Spines & Labels,0.36,United States,West,Colorado,Durango,81301,18 February 2015,19 February 2015,18,3,20,87570,1
24791,High,0.08,5.74,5,2151,Melinda Rogers,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Binder Posts,0.39,United States,Central,Iowa,Dubuque,52001,09 February 2015,11 February 2015,7,1,7,90405,2
22450,Not Specified,0.01,5.38,8,2164,Harry Sellers,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",0.36,United States,West,California,Pasadena,91104,09 January 2015,10 January 2015,67,3,19,88794,1
19171,Critical,0.1,7.45,6,2265,James Davenport,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",0.4,United States,Central,Missouri,Kansas City,64130,29 January 2015,01 February 2015,70,8,59,86612,3
25456,Medium,0.06,28.53,1,2330,Kara Foster,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',0.38,United States,Central,Iowa,Marion,52302,24 March 2015,27 March 2015,75,5,134,90964,3
26137,High,0.1,6.75,3,2338,Lynn Hines,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones DublLock® D-Ring Binders,0.35,United States,East,Maryland,College Park,20740,29 March 2015,29 March 2015,18,15,96,91481,0
20197,Critical,0.01,11.7,6,2394,Tina Monroe,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Binding Cases,0.4,United States,South,Georgia,Sandy Springs,30328,01 May 2015,03 May 2015,39,16,197,86949,2
20198,Critical,0.03,4.55,1,2394,Tina Monroe,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Presstex Flexible Ring Binders,0.35,United States,South,Georgia,Sandy Springs,30328,01 May 2015,01 May 2015,100,9,40,86949,0
22377,Not Specified,0.03,7.84,5,2419,Sandra Faulkner,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,0.35,United States,South,Virginia,Portsmouth,23701,26 March 2015,29 March 2015,860,7,54,86751,3
22562,Not Specified,0.1,14.28,3,2430,Kimberly Reilly,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Premier Heavy-Duty Binder with Round Locking Rings,0.39,United States,Central,Texas,Killeen,76541,24 March 2015,25 March 2015,105,11,152,91108,1
3490,Not Specified,0.05,8.85,6,2431,Troy Cassidy,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,0.36,United States,West,California,Los Angeles,90004,10 June 2015,11 June 2015,9,21,199,24869,1
21490,Not Specified,0.05,8.85,6,2433,Debra P May,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,0.36,United States,Central,Oklahoma,Moore,73160,10 June 2015,11 June 2015,7,5,47,89095,1
21084,High,0.05,58.1,1,2443,Danny Richmond,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Arch Ring Binders,0.38,United States,South,Florida,Miami,33142,18 January 2015,18 January 2015,1634,13,739,89299,0
25535,High,0.02,15.22,10,2457,Yvonne Collier,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",0.36,United States,Central,Minnesota,Lino Lakes,55014,22 January 2015,22 January 2015,22,9,141,89218,0
25807,Not Specified,0.05,6.28,5,2464,Joe George,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems' Combs,0.4,United States,South,Louisiana,Bossier City,71111,20 January 2015,23 January 2015,1,6,38,88714,3
22580,Medium,0.04,2.08,1,2466,Gilbert Godfrey,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Economy Binders,0.36,United States,Central,Michigan,Sault Sainte Marie,49783,27 February 2015,28 February 2015,4,7,15,88136,1
24899,High,0.1,24.92,13,2502,Toni Owens Poe,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Therm-A-Bind Covers,0.39,United States,Central,Indiana,Munster,46321,19 March 2015,19 March 2015,46,3,71,91310,0
23265,Low,0.02,5.81,8,2508,Pauline Brooks,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,0.39,United States,East,Maine,Sanford,4073,08 January 2015,12 January 2015,137,7,42,87031,4
18866,Critical,0.01,2.16,6,2526,Derek Sweeney,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,South,Louisiana,Lafayette,70506,23 May 2015,25 May 2015,396,24,58,87208,2
18130,Medium,0.03,12.53,7,2553,Virginia McNeill,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC ProClick Spines for 32-Hole Punch,0.38,United States,Central,Wisconsin,Kenosha,53142,12 February 2015,13 February 2015,20,1,19,86528,1
23583,Critical,0,12.97,1,2555,Karl Knowles,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",0.35,United States,Central,Wisconsin,Madison,53711,02 February 2015,03 February 2015,180,19,261,86529,1
23161,Not Specified,0.07,3.98,5,2561,Laurie Moon,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,0.38,United States,East,New York,Ossining,10562,08 April 2015,10 April 2015,60,7,30,86466,2
22374,Not Specified,0.08,4.55,1,2563,Karen Warren,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Presstex Flexible Ring Binders,0.35,United States,Central,Minnesota,Fridley,55432,08 April 2015,09 April 2015,27,9,39,91447,1
20938,Low,0.04,8.6,6,2578,Kent Gill,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,South,Alabama,Opelika,36801,02 May 2015,04 May 2015,310,5,47,88298,2
18046,High,0.09,5.4,8,2610,Tommy Lutz,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,United States,West,California,Davis,95616,16 May 2015,17 May 2015,136,9,49,86118,1
26032,High,0.1,41.94,3,2626,Lillian Fischer,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Extra Heavy Duty 4"" Binders",0.35,United States,West,California,Menlo Park,94025,07 February 2015,08 February 2015,164,6,238,90927,1
21114,High,0,7.38,12,2685,Kathryn Wolfe,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Plastic Binding Combs,0.36,United States,East,New York,Plainview,11803,04 April 2015,05 April 2015,66,2,18,89147,1
21580,Critical,0.06,4.98,5,2699,Marcia Greenberg,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Holdit Business Card Pockets,0.37,United States,West,Arizona,Bullhead City,86442,22 May 2015,24 May 2015,103,16,79,87677,2
24523,Not Specified,0.1,5.18,6,2773,Christina Zhu,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Impact Binders,0.36,United States,West,California,Dublin,94568,26 March 2015,28 March 2015,29,2,11,91584,2
22095,Low,0.09,2.16,6,2781,Kelly Byers,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,West,Oregon,Woodburn,97071,31 January 2015,04 February 2015,38,2,5,87162,4
23351,Medium,0.02,30.44,1,2796,Cindy McLeod,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Premier Elliptical Ring Binder, Black",0.37,United States,Central,Iowa,Sioux City,51106,21 January 2015,23 January 2015,267,12,387,87553,2
24604,Medium,0.07,30.56,3,2813,Marjorie Burnette,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Surelock™ Post Binders,0.35,United States,South,Tennessee,Cleveland,37311,07 February 2015,07 February 2015,96,12,365,88819,0
23042,Medium,0.08,7.84,5,2855,Vicki Womble,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,0.35,United States,West,Washington,Des Moines,98198,21 January 2015,22 January 2015,13,10,76,87316,1
18166,Medium,0,6.37,5,2923,Lynne Griffith,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",0.38,United States,East,Maryland,Hagerstown,21740,28 February 2015,02 March 2015,27,15,100,86592,2
25817,Critical,0.02,5.58,3,2928,Leslie Woodard,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Heavy-Duty EZD ™ Binder With Locking Rings,0.37,United States,South,South Carolina,Charleston,29418,26 May 2015,28 May 2015,689,42,237,90218,2
24995,Low,0.02,3.8,1,2935,Shirley Riley,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,United States,East,Massachusetts,Boston,2215,11 May 2015,15 May 2015,7,5,20,87617,4
19575,Low,0.04,4.55,1,2944,Elsie Lane,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Presstex Flexible Ring Binders,0.35,United States,Central,Michigan,Midland,48640,05 March 2015,07 March 2015,28,13,60,90309,2
18169,Critical,0.02,5.34,3,2979,Lloyd Dolan,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,United States,Central,North Dakota,Dickinson,58601,26 February 2015,28 February 2015,5,6,35,86545,2
18170,Critical,0.03,40.98,7,2979,Lloyd Dolan,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.37,United States,Central,North Dakota,Dickinson,58601,26 February 2015,27 February 2015,171,6,248,86545,1
23836,Not Specified,0.03,5.4,8,3001,Anthony Foley,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,United States,Central,Michigan,Port Huron,48060,17 March 2015,19 March 2015,238,21,118,87043,2
20049,Medium,0.07,14.48,6,3042,Tara Gold,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC White Gloss Covers, Plain Front",0.38,United States,Central,Kansas,Hutchinson,67501,04 February 2015,05 February 2015,68,12,171,86101,1
20589,Not Specified,0.01,7.1,6,3084,Debbie Hsu,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,United States,West,Washington,Lacey,98503,24 June 2015,25 June 2015,39,18,133,89880,1
21120,Not Specified,0.07,34.54,15,3113,Wayne English,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Recycled Grain Textured Covers,0.37,United States,South,Louisiana,New Iberia,70560,17 May 2015,18 May 2015,20,17,575,86860,1
